0.574871	0
0.950979	0
1.32718	0
1.70346	0
2.07984	0
2.45631	0
2.83286	0
3.20951	0
3.58625	0
3.96307	0
4.33999	0
4.71699	0
5.09409	0
5.47127	0
5.84855	0
6.22591	0
6.60336	0
6.98091	0
7.35854	0
7.73626	0
8.11407	0
8.49197	0
8.86996	0
9.24804	0
9.62621	0
10.0045	0
10.3828	0
10.7613	0
11.1398	0
11.5184	0
11.8971	0
12.2759	0
12.6548	0
13.0338	0
13.4128	0
13.792	0
14.1712	0
14.5506	0
14.93	0
15.3095	0
15.6891	0
16.0688	0
16.4486	0
16.8284	0
17.2084	0
17.5884	0
17.9686	0
18.3488	0
18.7291	0
19.1095	0
19.49	0
19.8706	0
20.2513	0
20.632	0
21.0129	0
21.3938	0
21.7749	0
22.156	0
22.5372	0
22.9185	0
23.2999	0
23.6813	0
24.0629	0
24.4446	1
24.8263	3
25.2081	30
25.5901	67
25.9721	81
26.3542	77
26.7363	82
27.1186	78
27.501	84
27.8834	99
28.266	74
28.6486	84
29.0313	94
29.4142	87
29.7971	84
30.18	97
30.5631	89
30.9463	73
31.3295	87
31.7129	75
32.0963	99
32.4798	70
32.8635	81
33.2472	92
33.6309	85
34.0148	89
34.3988	75
34.7828	86
35.167	68
35.5512	86
35.9355	89
36.32	93
36.7044	71
37.089	78
37.4737	93
37.8585	90
38.2433	101
38.6283	88
39.0133	83
39.3984	88
39.7836	94
40.1689	98
40.5543	90
40.9398	108
41.3254	108
41.711	103
42.0968	96
42.4826	104
42.8685	84
43.2545	101
43.6406	116
44.0268	97
44.4131	91
44.7994	95
45.1859	87
45.5724	93
45.959	90
46.3457	96
46.7326	97
47.1194	97
47.5064	83
47.8935	93
48.2807	98
48.6679	75
49.0552	106
49.4427	93
49.8302	86
50.2178	82
50.6055	98
50.9932	96
51.3811	97
51.769	73
52.1571	83
52.5452	82
52.9334	70
53.3217	82
53.7101	86
54.0986	67
54.4872	77
54.8758	86
55.2646	87
55.6534	89
56.0424	77
56.4314	105
56.8205	97
57.2097	75
57.5989	96
57.9883	73
58.3778	112
58.7673	73
59.1569	95
59.5466	92
59.9364	76
60.3263	84
60.7163	77
61.1064	101
61.4965	90
61.8868	81
62.2771	96
62.6676	109
63.0581	90
63.4487	103
63.8393	109
64.2301	111
64.621	88
65.0119	100
65.403	93
65.7941	99
66.1853	117
66.5766	107
66.968	100
67.3595	106
67.7511	111
68.1427	119
68.5344	128
68.9263	147
69.3182	145
69.7102	144
70.1023	154
70.4945	170
70.8867	173
71.2791	153
71.6715	176
72.0641	183
72.4567	217
72.8494	216
73.2422	223
73.6351	217
74.0281	220
74.4211	225
74.8143	224
75.2075	271
75.6008	253
75.9942	251
76.3877	222
76.7813	225
77.175	222
77.5687	220
77.9626	213
78.3565	195
78.7506	200
79.1447	200
79.5389	182
79.9331	166
80.3275	162
80.722	171
81.1165	143
81.5112	167
81.9059	133
82.3007	151
82.6956	146
83.0906	137
83.4857	148
83.8808	134
84.2761	152
84.6714	143
85.0668	133
85.4623	149
85.8579	159
86.2536	155
86.6494	146
87.0453	146
87.4412	122
87.8372	138
88.2334	132
88.6296	131
89.0259	165
89.4223	115
89.8187	139
90.2153	114
90.6119	97
91.0087	111
91.4055	105
91.8024	105
92.1994	98
92.5965	119
92.9936	91
93.3909	75
93.7883	104
94.1857	99
94.5832	93
94.9808	79
95.3785	100
95.7763	77
96.1741	91
96.5721	97
96.9701	76
97.3683	78
97.7665	83
98.1648	89
98.5632	93
98.9617	87
