-5.15587e-020	0
0.2201	0
0.4402	0
0.6603	0
0.8804	0
1.1005	0
1.3206	0
1.5407	0
1.7608	0
1.9809	0
2.201	0
2.4211	0
2.6412	0
2.8613	0
3.0814	0
3.3015	0
3.5216	0
3.7417	0
3.9618	0
4.1819	0
4.402	0
4.6221	0
4.8422	0
5.0623	0
5.2824	0
5.5025	0
5.7226	0
5.9427	0
6.1628	0
6.3829	0
6.603	0
6.8231	0
7.0432	0
7.2633	0
7.4834	9
7.7035	43
7.9236	147
8.1437	279
8.3638	312
8.5839	277
8.804	302
9.0241	316
9.2442	289
9.4643	289
9.6844	276
9.9045	289
10.1246	284
10.3447	334
10.5648	293
10.7849	288
11.005	314
11.2251	285
11.4452	285
11.6653	281
11.8854	276
12.1055	292
12.3256	294
12.5457	280
12.7658	294
12.9859	288
13.206	251
13.4261	277
13.6462	254
13.8663	292
14.0864	264
14.3065	278
14.5266	278
14.7467	269
14.9668	224
15.1869	271
15.407	286
15.6271	280
15.8472	287
16.0673	256
16.2874	316
16.5075	299
16.7276	294
16.9477	268
17.1678	279
17.3879	304
17.608	281
17.8281	306
18.0482	313
18.2683	284
18.4884	293
18.7085	292
18.9286	270
19.1487	290
19.3688	282
19.5889	320
19.809	312
20.0291	286
20.2492	302
20.4693	360
20.6894	322
20.9095	366
21.1296	377
21.3497	340
21.5698	334
21.7899	393
22.01	373
22.2301	369
22.4502	383
22.6703	325
22.8904	407
23.1105	374
23.3306	374
23.5507	390
23.7708	376
23.9909	429
24.211	406
24.4311	434
24.6512	472
24.8713	526
25.0914	571
25.3115	620
25.5316	723
25.7517	843
25.9718	954
26.1919	1049
26.412	1151
26.6321	1104
26.8522	942
27.0723	803
27.2924	680
27.5125	696
27.7326	691
27.9527	793
28.1728	762
28.3929	832
28.613	923
28.8331	924
29.0532	995
29.2733	1067
29.4934	1123
29.7135	1268
29.9336	1293
30.1537	1497
30.3738	1663
30.5939	2076
30.814	2360
31.0341	2811
31.2542	3029
31.4743	3388
31.6944	3195
31.9145	3241
32.1346	3137
32.3547	2875
32.5748	2826
32.7949	2728
33.015	2532
33.2351	2482
33.4552	2473
33.6753	2544
33.8954	2488
34.1155	2560
34.3356	2457
34.5557	2783
34.7758	2866
34.9959	3433
35.216	5512
35.4361	9803
35.6562	17191
35.8763	25773
36.0964	33246
36.3165	38157
36.5366	38160
36.7567	29603
36.9768	16913
37.1969	7317
37.417	2673
37.6371	1261
37.8572	939
38.0773	873
38.2974	868
38.5175	898
38.7376	1023
38.9577	1040
39.1778	1187
39.3979	1172
39.618	1056
39.8381	956
40.0582	754
40.2783	727
40.4984	766
40.7185	852
40.9386	1259
41.1587	2444
41.3788	5128
41.5989	8372
41.819	10369
42.0391	9041
42.2592	5837
42.4793	3321
42.6994	2648
42.9195	2980
43.1396	2872
43.3597	2256
43.5798	1268
43.7999	688
44.02	345
44.2401	246
44.4602	240
44.6803	274
44.9004	321
45.1205	323
45.3406	316
45.5607	280
45.7808	221
46.0009	230
46.221	239
46.4411	251
46.6612	244
46.8813	211
47.1014	222
47.3215	202
47.5416	189
47.7617	216
47.9818	196
48.2019	202
48.422	180
48.6421	196
48.8622	211
49.0823	231
49.3024	194
49.5225	222
49.7426	223
49.9627	190
50.1828	165
50.4029	208
50.623	194
50.8431	177
51.0632	211
51.2833	208
51.5034	181
51.7235	198
51.9436	180
52.1637	168
52.3838	209
52.6039	187
52.824	194
53.0441	202
53.2642	204
53.4843	181
53.7044	207
53.9245	216
54.1446	185
54.3647	179
54.5848	203
54.8049	194
55.025	224
55.2451	210
55.4652	205
55.6853	185
55.9054	208
56.1255	234
56.3456	195
56.5657	199
56.7858	197
57.0059	201
57.226	190
57.4461	202
57.6662	223
57.8863	208
58.1064	197
58.3265	224
58.5466	220
58.7667	203
