-0.130655	0
0.258054	0
0.646827	0
1.03567	0
1.42457	0
1.81354	0
2.20257	0
2.59167	0
2.98084	0
3.37007	0
3.75936	0
4.14872	0
4.53815	0
4.92764	0
5.3172	0
5.70682	0
6.0965	0
6.48626	0
6.87607	0
7.26596	0
7.6559	0
8.04592	0
8.436	0
8.82614	0
9.21635	0
9.60662	0
9.99696	0
10.3874	0
10.7778	0
11.1684	0
11.559	0
11.9496	0
12.3404	0
12.7312	0
13.122	0
13.513	0
13.9039	0
14.295	0
14.6861	0
15.0773	0
15.4686	0
15.8599	0
16.2513	0
16.6427	0
17.0342	0
17.4258	0
17.8175	0
18.2092	0
18.601	0
18.9928	0
19.3847	0
19.7767	0
20.1687	0
20.5608	0
20.953	0
21.3452	0
21.7375	0
22.1299	0
22.5223	0
22.9148	0
23.3074	0
23.7	0
24.0927	0
24.4855	3
24.8783	44
25.2712	179
25.6642	353
26.0572	421
26.4503	380
26.8434	371
27.2367	406
27.6299	380
28.0233	387
28.4167	418
28.8102	385
29.2037	414
29.5974	384
29.991	360
30.3848	386
30.7786	378
31.1725	391
31.5664	381
31.9604	447
32.3545	406
32.7486	406
33.1428	400
33.5371	405
33.9314	389
34.3258	427
34.7203	421
35.1148	472
35.5094	478
35.9041	473
36.2988	492
36.6936	505
37.0885	480
37.4834	540
37.8784	585
38.2735	581
38.6686	598
39.0638	693
39.459	682
39.8544	721
40.2498	749
40.6452	780
41.0407	812
41.4363	879
41.832	874
42.2277	889
42.6235	1018
43.0193	991
43.4152	1068
43.8112	1034
44.2073	977
44.6034	1043
44.9995	972
45.3958	997
45.7921	993
46.1885	904
46.5849	820
46.9814	831
47.378	811
47.7746	760
48.1713	722
48.5681	636
48.965	629
49.3619	607
49.7588	573
50.1559	628
50.553	523
50.9501	603
51.3474	526
51.7447	554
52.142	563
52.5395	551
52.937	568
53.3345	585
53.7322	610
54.1299	625
54.5276	641
54.9254	633
55.3233	654
55.7213	692
56.1193	638
56.5174	680
56.9156	681
57.3138	663
57.7121	678
58.1104	751
58.5089	722
58.9074	792
59.3059	773
59.7045	756
60.1032	778
60.502	841
60.9008	831
61.2997	830
61.6986	848
62.0977	892
62.4967	905
62.8959	913
63.2951	925
63.6944	913
64.0937	1021
64.4932	1046
64.8926	1115
65.2922	1243
65.6918	1304
66.0915	1356
66.4912	1435
66.891	1568
67.2909	1681
67.6909	1883
68.0909	1942
68.4909	2179
68.8911	2436
69.2913	2611
69.6916	2971
70.0919	3272
70.4923	3559
70.8928	3907
71.2933	4410
71.694	4576
72.0946	5183
72.4954	5385
72.8962	5994
73.2971	6357
73.698	6860
74.099	7116
74.5001	7268
74.9012	7714
75.3024	8037
75.7037	8161
76.105	8360
76.5064	8479
76.9079	8435
77.3094	8369
77.711	8138
78.1127	8079
78.5145	7601
78.9163	7381
79.3181	6999
79.7201	6604
80.1221	6135
80.5241	5674
80.9263	5484
81.3285	4889
81.7307	4618
82.1331	4316
82.5355	3850
82.9379	3721
83.3405	3486
83.7431	3243
84.1457	3256
84.5485	3053
84.9513	2924
85.3541	2901
85.7571	2906
86.1601	2918
86.5631	2905
86.9663	2788
87.3695	2723
87.7728	2750
88.1761	2766
88.5795	2660
88.983	2686
89.3865	2572
89.7901	2399
90.1938	2325
90.5975	2265
91.0013	2106
91.4051	1957
91.8091	1812
92.2131	1614
92.6171	1515
93.0213	1355
93.4255	1262
93.8297	1170
94.2341	1061
94.6385	929
95.0429	835
95.4475	826
95.8521	682
96.2567	659
96.6615	545
97.0663	507
97.4711	463
97.8761	472
98.2811	431
98.6861	433
99.0913	336
99.4965	364
99.9018	336
100.307	332
100.712	338
101.118	324
101.523	311
101.929	327
102.335	312
102.74	314
103.146	302
103.552	323
103.958	275
104.364	312
104.77	299
105.176	307
105.583	332
105.989	336
106.395	316
106.802	321
107.208	288
107.615	298
108.021	321
108.428	322
108.835	320
109.241	313
109.648	315
110.055	315
110.462	298
110.869	345
111.276	278
111.684	324
112.091	310
112.498	290
112.906	281
113.313	335
113.721	323
114.128	325
114.536	318
114.944	305
115.351	336
115.759	345
116.167	331
116.575	308
116.983	317
117.392	332
117.8	299
118.208	331
118.616	323
119.025	307
119.433	360
119.842	309
120.25	332
120.659	314
121.068	300
121.477	309
121.886	322
122.295	296
122.704	303
123.113	307
123.522	302
123.931	304
124.34	329
124.75	300
125.159	315
125.569	305
125.978	323
126.388	316
126.797	315
127.207	336
127.617	295
128.027	359
128.437	309
128.847	343
129.257	332
129.667	329
130.077	324
130.488	332
130.898	318
131.308	350
131.719	289
132.129	313
132.54	301
132.951	325
133.362	289
133.772	309
134.183	334
134.594	306
135.005	294
135.416	335
135.828	314
136.239	342
136.65	323
137.062	337
137.473	312
137.884	283
138.296	330
138.708	342
139.119	353
139.531	311
139.943	335
140.355	321
140.767	330
141.179	316
141.591	320
142.003	307
142.415	343
142.828	310
143.24	291
143.653	332
144.065	303
144.478	316
144.89	333
145.303	313
145.716	328
146.129	322
146.542	335
146.955	312
147.368	340
147.781	329
148.194	315
148.607	309
149.021	309
149.434	352
149.848	311
150.261	338
150.675	340
151.088	335
151.502	325
151.916	308
152.33	344
152.744	336
153.158	325
153.572	320
153.986	349
154.4	318
154.814	336
155.229	362
155.643	322
156.058	322
156.472	338
156.887	315
157.301	333
157.716	325
158.131	354
158.546	333
158.961	341
159.376	328
159.791	341
160.206	330
160.621	319
161.037	356
161.452	323
161.867	307
162.283	378
162.698	335
163.114	365
163.53	339
163.946	370
164.361	334
164.777	346
165.193	330
165.609	384
166.025	361
166.442	341
166.858	377
167.274	345
167.691	355
168.107	342
168.523	355
168.94	359
169.357	356
169.773	376
170.19	380
170.607	384
171.024	394
171.441	409
171.858	374
172.275	400
172.692	390
173.11	377
173.527	372
173.944	422
174.362	398
174.779	385
175.197	395
175.615	386
176.032	402
176.45	419
176.868	398
177.286	415
177.704	413
178.122	359
178.54	428
178.958	426
179.377	415
179.795	402
180.213	432
180.632	429
