-5.15587e-020	0
0.2201	0
0.4402	0
0.6603	0
0.8804	0
1.1005	0
1.3206	0
1.5407	0
1.7608	0
1.9809	0
2.201	0
2.4211	0
2.6412	0
2.8613	0
3.0814	0
3.3015	0
3.5216	0
3.7417	0
3.9618	0
4.1819	0
4.402	0
4.6221	0
4.8422	0
5.0623	0
5.2824	0
5.5025	0
5.7226	0
5.9427	0
6.1628	0
6.3829	0
6.603	0
6.8231	0
7.0432	0
7.2633	1
7.4834	9
7.7035	44
7.9236	147
8.1437	241
8.3638	255
8.5839	289
8.804	283
9.0241	261
9.2442	283
9.4643	287
9.6844	294
9.9045	253
10.1246	280
10.3447	280
10.5648	260
10.7849	292
11.005	269
11.2251	269
11.4452	312
11.6653	275
11.8854	248
12.1055	311
12.3256	286
12.5457	286
12.7658	282
12.9859	274
13.206	278
13.4261	273
13.6462	315
13.8663	290
14.0864	278
14.3065	312
14.5266	291
14.7467	264
14.9668	291
15.1869	276
15.407	280
15.6271	287
15.8472	283
16.0673	289
16.2874	290
16.5075	323
16.7276	284
16.9477	280
17.1678	282
17.3879	313
17.608	329
17.8281	335
18.0482	354
18.2683	409
18.4884	403
18.7085	411
18.9286	351
19.1487	326
19.3688	275
19.5889	269
19.809	252
20.0291	262
20.2492	282
20.4693	273
20.6894	262
20.9095	289
21.1296	277
21.3497	300
21.5698	304
21.7899	323
22.01	319
22.2301	358
22.4502	375
22.6703	360
22.8904	367
23.1105	393
23.3306	432
23.5507	465
23.7708	416
23.9909	441
24.211	489
24.4311	549
24.6512	629
24.8713	683
25.0914	771
25.3115	804
25.5316	782
25.7517	816
25.9718	866
26.1919	811
26.412	839
26.6321	820
26.8522	832
27.0723	851
27.2924	918
27.5125	1211
27.7326	1972
27.9527	3460
28.1728	5266
28.3929	6238
28.613	5666
28.8331	4107
29.0532	2327
29.2733	988
29.4934	525
29.7135	378
29.9336	327
30.1537	327
30.3738	381
30.5939	376
30.814	362
31.0341	368
31.2542	341
31.4743	339
31.6944	342
31.9145	437
32.1346	592
32.3547	1040
32.5748	1411
32.7949	1596
33.015	1281
33.2351	981
33.4552	705
33.6753	620
33.8954	532
34.1155	390
34.3356	302
34.5557	274
34.7758	229
34.9959	215
35.216	232
35.4361	200
35.6562	223
35.8763	202
36.0964	222
36.3165	241
36.5366	220
36.7567	214
36.9768	215
37.1969	216
37.417	224
37.6371	177
37.8572	204
38.0773	211
38.2974	204
38.5175	241
38.7376	208
38.9577	220
39.1778	229
39.3979	210
39.618	238
39.8381	240
40.0582	208
40.2783	231
40.4984	202
40.7185	234
40.9386	194
41.1587	234
41.3788	217
41.5989	217
41.819	196
42.0391	210
42.2592	195
42.4793	204
42.6994	200
42.9195	206
43.1396	204
43.3597	240
43.5798	202
43.7999	205
44.02	193
44.2401	216
44.4602	201
44.6803	207
44.9004	223
45.1205	206
45.3406	203
45.5607	208
45.7808	219
46.0009	235
46.221	201
46.4411	197
46.6612	232
46.8813	246
47.1014	226
47.3215	204
47.5416	198
47.7617	195
47.9818	224
48.2019	200
48.422	218
48.6421	195
48.8622	211
49.0823	203
49.3024	182
49.5225	184
49.7426	202
49.9627	174
50.1828	218
50.4029	203
50.623	192
50.8431	192
51.0632	210
51.2833	204
51.5034	197
51.7235	208
51.9436	189
52.1637	230
52.3838	227
52.6039	209
52.824	194
53.0441	218
53.2642	196
53.4843	203
53.7044	204
53.9245	189
54.1446	200
54.3647	195
54.5848	223
54.8049	225
55.025	213
55.2451	237
55.4652	210
55.6853	240
55.9054	197
56.1255	236
56.3456	225
56.5657	187
56.7858	215
57.0059	222
57.226	187
57.4461	209
57.6662	225
57.8863	210
58.1064	202
58.3265	196
58.5466	230
58.7667	209
58.9868	195
59.2069	220
59.427	223
59.6471	212
59.8672	218
60.0873	240
60.3074	221
